Unix Timestamp,Transaction_ID,Television,Dryer,Oven,Refrigerator,Microwave,Line Voltage,Voltage,Apparent Power,Energy Consumption (kWh),Month,Day of the Week,Hour of the Day,Offloading Decision
1650774619,311,1,1,1,0,1,226,220,1935,15.389980603301941,April,Sunday,4,Remote
1650806166,312,0,1,0,1,0,221,212,1791,90.9871270366434,April,Sunday,13,Remote
1650837712,313,1,1,0,0,1,230,221,1959,54.88809358839813,April,Sunday,22,Local
1650869259,314,0,1,0,0,1,222,218,1834,56.73400400731998,April,Monday,6,Remote
1650900805,315,1,1,0,1,0,226,222,1974,12.703483869273452,April,Monday,15,Local
1650932352,316,0,0,0,0,1,238,235,1704,54.65133525470471,April,Tuesday,0,Local
1650963898,317,1,0,0,0,0,238,238,1957,25.39800110217333,April,Tuesday,9,Remote
1650995445,318,0,1,0,1,1,220,212,1618,22.264630976755925,April,Tuesday,17,Local
1651026991,319,1,0,0,0,0,220,219,1736,42.33074059739734,April,Wednesday,2,Remote
1651058538,320,0,0,1,0,1,237,236,1818,70.20905329161116,April,Wednesday,11,Remote
1651090084,321,0,1,0,0,0,234,232,1743,85.0028296350538,April,Wednesday,20,Remote
1651121631,322,1,1,0,1,1,226,221,1701,63.640900210181464,April,Thursday,4,Remote
1651153177,323,0,0,1,1,1,239,237,1727,82.07885687925813,April,Thursday,13,Local
1651184724,324,1,0,1,1,1,230,221,1863,53.19161327732168,April,Thursday,22,Remote
1651216271,325,1,0,0,0,1,222,222,1864,15.223626123935873,April,Friday,7,Local
1651247817,326,0,0,0,1,0,223,222,1753,32.63181305570549,April,Friday,15,Remote
1651279364,327,1,1,1,1,1,221,212,1506,12.413794555535457,April,Saturday,0,Remote
1651310910,328,1,0,1,0,0,233,230,1551,49.781442127530106,April,Saturday,9,Remote
1651342457,329,1,0,1,0,0,226,221,1747,65.25540152777326,April,Saturday,18,Local
1651374003,330,0,0,0,1,0,231,230,1584,70.32844164435494,May,Sunday,3,Local
1651405550,331,1,0,0,0,0,229,221,1615,65.10618370384262,May,Sunday,11,Remote
1651437096,332,1,1,1,1,1,237,228,1640,18.682298327178813,May,Sunday,20,Remote
1651468643,333,0,0,1,0,0,224,215,1530,83.79299123530471,May,Monday,5,Remote
1651500189,334,1,1,1,0,1,235,229,1868,37.99325661630932,May,Monday,14,Local
1651531736,335,1,0,0,1,1,224,224,1764,77.03704198060107,May,Monday,22,Remote
1651563282,336,0,1,1,0,0,233,233,1661,39.820661348593724,May,Tuesday,7,Local
1651594829,337,1,1,0,0,0,236,231,1709,62.107499817226156,May,Tuesday,16,Remote
1651626375,338,1,1,0,0,0,225,222,1963,92.66401439852147,May,Wednesday,1,Local
1651657922,339,0,1,1,0,0,234,226,1745,88.33667023908701,May,Wednesday,9,Remote
1651689468,340,0,0,1,1,0,239,237,1984,52.394029822299416,May,Wednesday,18,Remote
1651721015,341,0,1,1,0,1,237,232,1512,99.53112330531773,May,Thursday,3,Local
1651752561,342,1,0,0,1,0,225,220,1701,36.668473725497876,May,Thursday,12,Remote
1651784108,343,1,0,0,1,0,235,233,1902,66.33785819459492,May,Thursday,20,Local
1651815654,344,1,0,1,1,1,224,219,1714,19.846363568957145,May,Friday,5,Remote
1651847201,345,0,0,1,1,1,220,212,1508,56.81121213589141,May,Friday,14,Remote
1651878747,346,1,0,0,0,1,237,236,1772,95.23457104399942,May,Friday,23,Local
1651910294,347,0,0,0,0,0,236,227,1585,81.53172623530388,May,Saturday,7,Remote
1651941840,348,0,0,0,1,0,228,223,1965,78.12270240319849,May,Saturday,16,Remote
1651973387,349,1,0,1,0,0,233,225,1965,56.883456981473195,May,Sunday,1,Remote
1652004933,350,0,1,0,0,1,221,212,1731,14.64003874845147,May,Sunday,10,Remote
1652036480,351,0,1,1,0,1,235,228,1687,25.193309386772913,May,Sunday,19,Local
1652068026,352,1,1,1,0,0,230,225,1573,65.76804414772046,May,Monday,3,Remote
1652099573,353,1,1,1,0,0,222,222,1608,34.23474477530989,May,Monday,12,Local
1652131119,354,1,1,0,1,0,221,218,1904,65.6357427727313,May,Monday,21,Local
1652162666,355,0,0,0,1,0,238,236,1702,89.32605612297283,May,Tuesday,6,Local
1652194213,356,1,0,0,1,1,235,230,1885,87.08526801624066,May,Tuesday,14,Remote
1652225759,357,1,1,0,1,0,232,225,1543,84.64089179807185,May,Tuesday,23,Remote
1652257306,358,1,0,1,1,0,232,229,1855,24.477857798882933,May,Wednesday,8,Remote
1652288852,359,1,1,0,1,1,232,232,1817,67.44378960893164,May,Wednesday,17,Remote
1652320399,360,0,1,1,0,1,226,224,1536,40.15478064447633,May,Thursday,1,Local
1652351945,361,0,0,1,1,1,229,222,1782,56.25988684107053,May,Thursday,10,Remote
1652383492,362,1,0,1,1,1,222,221,1688,36.03400337057306,May,Thursday,19,Remote
1652415038,363,1,1,1,0,0,224,217,1802,87.70699786163019,May,Friday,4,Local
1652446585,364,0,1,0,1,0,234,227,1624,79.36846816965047,May,Friday,12,Local
1652478131,365,0,0,1,0,1,235,230,1651,60.906974015552805,May,Friday,21,Local
1652509678,366,0,1,1,0,0,226,218,1974,54.90256887550639,May,Saturday,6,Remote
1652541224,367,1,0,1,0,1,237,228,1794,90.72111139277787,May,Saturday,15,Local
1652572771,368,1,0,0,0,0,226,222,1656,23.230440487468094,May,Saturday,23,Remote
1652604317,369,1,0,1,0,0,227,225,1590,16.288766935466292,May,Sunday,8,Remote
1652635864,370,0,0,0,1,1,226,218,1729,57.39405139065214,May,Sunday,17,Local
1652667410,371,1,0,1,1,0,234,227,1681,10.762403916218028,May,Monday,2,Remote
1652698957,372,0,0,0,1,0,231,223,1781,19.20990408554322,May,Monday,11,Remote
1652730503,373,0,0,0,1,0,238,233,1990,55.454983344350076,May,Monday,19,Remote
1652762050,374,1,1,0,0,0,231,227,1881,93.12464492625669,May,Tuesday,4,Remote
1652793596,375,1,0,1,0,1,235,231,1637,14.465564074519019,May,Tuesday,13,Remote
1652825143,376,0,0,1,0,1,229,228,1546,60.48884866451936,May,Tuesday,22,Local
1652856689,377,0,0,1,0,1,223,219,1869,49.58310267367711,May,Wednesday,6,Local
1652888236,378,0,1,0,1,0,230,224,1716,13.309175552898763,May,Wednesday,15,Remote
1652919782,379,0,0,0,0,0,237,231,1813,16.065935018915038,May,Thursday,0,Remote
1652951329,380,0,0,0,0,1,224,224,1921,49.798957777307216,May,Thursday,9,Remote
1652982875,381,1,1,0,0,0,239,234,1883,84.75764777383185,May,Thursday,17,Remote
1653014422,382,1,0,0,1,1,233,232,1766,44.58024618545599,May,Friday,2,Local
1653045968,383,0,0,0,0,1,225,217,1814,25.55565490551951,May,Friday,11,Remote
1653077515,384,1,0,0,1,1,230,221,1852,69.7021240824559,May,Friday,20,Local
1653109061,385,1,1,1,0,1,236,227,1767,60.01012397334651,May,Saturday,4,Local
1653140608,386,0,0,1,1,1,225,216,1599,19.07467812088282,May,Saturday,13,Remote
1653172154,387,0,0,1,1,0,236,229,1940,57.4324728364509,May,Saturday,22,Remote
1653203701,388,1,1,0,0,0,236,236,1768,93.51410395335589,May,Sunday,7,Remote
1653235248,389,1,1,0,1,1,220,212,1971,85.12483902800906,May,Sunday,16,Remote
1653266794,390,1,0,0,1,0,227,227,1953,37.76858216871018,May,Monday,0,Local
1653298341,391,1,1,1,1,0,234,226,1767,64.4092066463295,May,Monday,9,Local
1653329887,392,0,1,0,0,0,229,227,1914,55.983073636050904,May,Monday,18,Local
1653361434,393,0,1,1,1,0,233,229,1992,72.48986639403132,May,Tuesday,3,Remote
1653392980,394,1,1,1,0,1,230,223,1970,61.012946375396346,May,Tuesday,11,Remote
1653424527,395,0,1,0,1,0,222,220,1676,10.708557992363017,May,Tuesday,20,Local
1653456073,396,0,1,1,1,0,237,233,1581,98.72966541448758,May,Wednesday,5,Local
1653487620,397,1,1,0,0,0,220,218,1915,65.37607169104729,May,Wednesday,14,Local
1653519166,398,1,1,1,1,0,236,236,1693,51.71310640559275,May,Wednesday,22,Local
1653550713,399,0,0,0,0,0,234,231,1906,32.71828257334859,May,Thursday,7,Remote
1653582259,400,0,1,1,0,1,222,217,1713,38.11745730294795,May,Thursday,16,Remote
1653613806,401,1,0,1,0,1,230,229,1863,18.141434983362267,May,Friday,1,Remote
1653645352,402,1,1,0,1,1,224,222,1635,51.6654512269592,May,Friday,9,Remote
1653676899,403,0,1,1,0,0,231,224,1600,92.59616128161012,May,Friday,18,Local
1653708445,404,1,1,1,0,0,238,229,1519,49.11815454129589,May,Saturday,3,Remote
1653739992,405,0,0,0,1,0,221,213,1915,94.3037185247034,May,Saturday,12,Local
1653771538,406,0,0,0,1,1,239,231,1660,41.30167885091922,May,Saturday,20,Remote
1653803085,407,1,0,0,1,0,220,217,1703,48.27001851294881,May,Sunday,5,Remote
1653834631,408,1,1,1,0,0,238,233,1609,40.17305557491333,May,Sunday,14,Local
1653866178,409,1,0,0,0,1,221,213,1628,38.4892625466908,May,Sunday,23,Remote
1653897724,410,0,1,1,0,1,232,226,1933,16.517211443537906,May,Monday,8,Local
1653929271,411,1,0,0,0,0,232,227,1715,17.391971344170496,May,Monday,16,Local
1653960817,412,0,0,0,1,1,231,227,1987,57.308956141202444,May,Tuesday,1,Remote
1653992364,413,0,0,0,0,0,229,223,1851,24.548175486929672,May,Tuesday,10,Remote
1654023910,414,0,0,1,1,1,228,223,1846,87.6589411339268,May,Tuesday,19,Remote
1654055457,415,0,0,1,1,1,225,219,1840,29.5676322341547,June,Wednesday,3,Local
1654087003,416,0,1,0,0,1,224,218,1799,58.3011561540919,June,Wednesday,12,Remote
1654118550,417,1,0,0,1,0,221,221,1924,81.48194972781077,June,Wednesday,21,Remote
1654150096,418,1,1,1,1,0,230,221,1895,77.72616267690879,June,Thursday,6,Remote
1654181643,419,1,1,0,0,0,223,219,1531,64.30907761555827,June,Thursday,14,Local
1654213189,420,0,1,1,1,0,234,229,1754,72.71534094691881,June,Thursday,23,Remote
1654244736,421,0,1,1,0,1,223,216,1770,87.08574447077089,June,Friday,8,Remote
1654276283,422,0,0,0,1,1,229,223,1801,86.68140135687246,June,Friday,17,Remote
1654307829,423,0,1,0,1,0,233,232,1608,18.238834488496636,June,Saturday,1,Remote
1654339376,424,1,0,1,0,0,220,215,1636,30.201292430444976,June,Saturday,10,Local
1654370922,425,1,1,0,0,1,234,226,1792,69.07046400150116,June,Saturday,19,Remote
1654402469,426,1,0,1,0,1,238,232,1639,66.49717532286805,June,Sunday,4,Remote
1654434015,427,0,1,1,1,1,238,229,1774,46.25305275315433,June,Sunday,13,Remote
1654465562,428,1,1,0,1,0,237,234,1972,47.84011031138583,June,Sunday,21,Local
1654497108,429,0,0,1,1,0,228,221,1874,41.35773239720956,June,Monday,6,Remote
1654528655,430,0,0,0,0,1,229,229,1917,14.002084563647824,June,Monday,15,Remote
1654560201,431,1,1,0,0,0,238,235,1755,19.81517663588353,June,Tuesday,0,Remote
1654591748,432,0,1,1,0,1,238,230,1809,84.10260484905727,June,Tuesday,8,Local
1654623294,433,1,1,0,0,1,237,237,1706,26.99520111202285,June,Tuesday,17,Local
1654654841,434,0,0,1,0,1,227,220,1877,25.18314483361408,June,Wednesday,2,Local
1654686387,435,0,0,0,1,0,235,235,1879,33.018962914852025,June,Wednesday,11,Remote
1654717934,436,0,1,1,1,0,235,231,1810,23.61663038694372,June,Wednesday,19,Local
1654749480,437,1,0,0,1,0,228,223,1829,88.67629183840072,June,Thursday,4,Local
1654781027,438,1,0,1,1,1,233,229,1681,14.916065123707508,June,Thursday,13,Local
1654812573,439,0,1,1,1,0,239,231,1783,42.566325476422,June,Thursday,22,Local
1654844120,440,1,1,1,1,1,224,219,1969,39.87785347007288,June,Friday,6,Remote
1654875666,441,1,0,1,0,1,231,228,1745,91.93941988158862,June,Friday,15,Local
1654907213,442,1,0,0,0,0,225,224,1948,10.252071288359618,June,Saturday,0,Local
1654938759,443,0,1,0,1,1,224,217,1729,95.37595462149714,June,Saturday,9,Local
1654970306,444,0,0,1,1,0,231,224,1854,14.146887909302237,June,Saturday,17,Local
1655001852,445,0,1,1,1,1,227,223,1934,30.236269414738803,June,Sunday,2,Local
1655033399,446,0,1,0,0,1,234,232,1660,24.74590506378481,June,Sunday,11,Local
1655064945,447,0,1,0,1,0,225,219,1817,72.55684596382275,June,Sunday,20,Remote
1655096492,448,1,1,1,1,1,229,220,1838,76.29041307036938,June,Monday,5,Local
1655128038,449,1,1,1,1,1,223,217,1855,41.50156484806826,June,Monday,13,Local
1655159585,450,1,0,0,0,0,231,229,1883,17.24567885006914,June,Monday,22,Remote
1655191131,451,1,0,1,0,0,222,215,1852,47.25984123960259,June,Tuesday,7,Local
1655222678,452,1,1,0,0,1,238,238,1848,97.51914680526139,June,Tuesday,16,Local
1655254225,453,0,0,0,1,0,225,217,1925,33.76102803600374,June,Wednesday,0,Local
1655285771,454,0,1,0,0,1,220,216,1566,68.04378807376992,June,Wednesday,9,Local
1655317318,455,0,0,1,1,0,228,222,1655,89.07825018856629,June,Wednesday,18,Remote
1655348864,456,0,1,1,0,1,224,217,1572,38.048085210079506,June,Thursday,3,Local
1655380411,457,1,0,1,1,1,236,232,1958,84.97843210023483,June,Thursday,11,Remote
1655411957,458,1,0,0,0,1,234,225,1961,47.16114721721068,June,Thursday,20,Remote
1655443504,459,1,0,0,1,1,236,231,1852,38.198568157964566,June,Friday,5,Local
1655475050,460,1,1,0,1,1,237,231,1929,31.913292999535724,June,Friday,14,Remote
1655506597,461,1,0,1,0,0,239,233,1927,51.90373559590664,June,Friday,22,Local
1655538143,462,0,0,1,1,1,228,222,1601,36.44850591167099,June,Saturday,7,Local
1655569690,463,1,0,1,0,1,221,215,1575,94.33043888676326,June,Saturday,16,Remote
1655601236,464,1,1,0,0,1,237,228,1745,85.4163043677987,June,Sunday,1,Local
1655632783,465,0,0,0,1,0,238,231,1946,96.41974629892084,June,Sunday,9,Remote
1655664329,466,0,1,0,0,0,238,234,1834,46.74669825653976,June,Sunday,18,Local
1655695876,467,1,1,1,0,0,234,230,1605,62.9141462103607,June,Monday,3,Local
1655727422,468,1,0,1,0,0,220,219,1537,11.54709905083174,June,Monday,12,Remote
1655758969,469,1,0,1,0,1,234,226,1937,22.420799261829544,June,Monday,21,Remote
1655790515,470,0,0,0,1,0,227,221,1601,77.44188386471103,June,Tuesday,5,Remote
1655822062,471,0,1,1,0,1,228,222,1698,76.77528737591008,June,Tuesday,14,Remote
1655853608,472,1,0,1,1,0,239,236,1685,76.43468716750881,June,Tuesday,23,Local
1655885155,473,1,0,1,1,0,221,212,1635,39.486049469767444,June,Wednesday,8,Remote
1655916701,474,0,1,0,0,1,230,225,1998,36.91423707752992,June,Wednesday,16,Local
1655948248,475,1,1,0,1,1,236,228,1649,20.288128770677893,June,Thursday,1,Local
1655979794,476,1,1,0,1,1,229,228,1504,92.57878977985953,June,Thursday,10,Local
1656011341,477,1,0,0,1,0,224,216,1752,41.59784848772061,June,Thursday,19,Local
1656042887,478,1,1,1,0,0,238,230,1548,91.66299862261931,June,Friday,3,Remote
1656074434,479,0,1,1,1,0,230,222,1953,26.14402213037566,June,Friday,12,Local
1656105980,480,0,1,1,0,0,222,221,1866,22.61959548502214,June,Friday,21,Remote
1656137527,481,0,0,0,1,1,227,225,1764,40.81173416638441,June,Saturday,6,Remote
1656169073,482,0,0,1,0,0,226,217,1607,54.90340312783473,June,Saturday,14,Local
1656200620,483,0,0,1,0,0,226,217,1882,81.06613424698469,June,Saturday,23,Local
1656232166,484,1,0,0,0,0,233,228,1682,51.81466252908407,June,Sunday,8,Local
1656263713,485,0,1,0,0,1,234,226,1526,51.954797766182885,June,Sunday,17,Local
1656295260,486,1,1,0,0,0,229,229,1661,24.775412558645527,June,Monday,2,Local
1656326806,487,1,0,0,1,0,222,219,1601,97.98896394670027,June,Monday,10,Remote
1656358353,488,1,1,0,1,1,223,217,1850,57.67315662515223,June,Monday,19,Local
1656389899,489,0,0,1,1,0,220,216,1778,18.451221763093788,June,Tuesday,4,Local
1656421446,490,0,0,0,1,1,237,232,1703,91.5722498753006,June,Tuesday,13,Local
1656452992,491,0,0,0,0,1,230,230,1620,62.089028888375694,June,Tuesday,21,Local
1656484539,492,1,0,0,0,1,229,224,1899,58.83627737882264,June,Wednesday,6,Local
1656516085,493,0,1,0,1,0,235,227,1695,84.94389254021316,June,Wednesday,15,Local
1656547632,494,0,1,0,1,0,222,217,1533,98.24371937148408,June,Thursday,0,Remote
1656579178,495,0,1,0,1,1,221,216,1520,19.31432488232037,June,Thursday,8,Remote
1656610725,496,0,0,0,1,0,233,228,1590,65.31867104953264,June,Thursday,17,Remote
1656642271,497,1,0,0,1,0,229,229,1521,56.53480565342444,July,Friday,2,Remote
1656673818,498,0,1,0,0,1,220,220,1586,37.45912135704796,July,Friday,11,Remote
1656705364,499,1,1,1,1,1,232,227,1795,73.43701158293972,July,Friday,19,Remote
1656736911,500,1,1,1,1,0,238,235,1505,65.51269972619036,July,Saturday,4,Local
1656768457,501,0,0,0,1,1,232,229,1963,78.33914322902267,July,Saturday,13,Local
1656800004,502,0,1,0,1,0,231,231,1505,61.39556894173838,July,Saturday,22,Local
1656831550,503,0,0,1,0,0,228,226,1734,82.8819592360703,July,Sunday,6,Local
1656863097,504,0,1,0,1,1,222,217,1861,34.09247787017258,July,Sunday,15,Remote
1656894643,505,0,1,0,1,0,224,219,1661,15.186915343986659,July,Monday,0,Remote
1656926190,506,0,1,0,1,1,230,223,1932,42.54255351824544,July,Monday,9,Local
1656957736,507,1,1,0,1,1,224,223,1524,36.00336317985352,July,Monday,18,Local
1656989283,508,0,0,1,0,0,223,221,1671,44.113021797984935,July,Tuesday,2,Remote
1657020829,509,1,1,1,0,0,224,216,1690,29.605166191093847,July,Tuesday,11,Local
1657052376,510,1,0,0,0,1,225,221,1682,31.42401114116955,July,Tuesday,20,Local
1657083922,511,1,1,1,1,1,239,230,1625,83.60737965650107,July,Wednesday,5,Local
1657115469,512,1,1,0,1,0,222,215,1940,34.13429221752451,July,Wednesday,13,Remote
1657147015,513,0,1,0,1,0,237,231,1814,15.259983082172308,July,Wednesday,22,Remote
1657178562,514,0,0,0,0,1,221,219,1523,77.52234771631821,July,Thursday,7,Local
1657210108,515,0,0,1,1,0,226,225,1953,77.65600856175773,July,Thursday,16,Local
1657241655,516,0,1,1,0,1,227,225,1916,65.8042347177785,July,Friday,0,Local
1657273202,517,1,1,0,1,1,235,232,1798,52.97992675295785,July,Friday,9,Remote
1657304748,518,1,0,0,0,1,232,229,1592,71.2170110137405,July,Friday,18,Local
1657336295,519,0,1,1,1,0,237,233,1684,31.159626542991948,July,Saturday,3,Local
1657367841,520,1,1,0,1,0,230,222,1881,67.52229880989948,July,Saturday,11,Local
1657399388,521,1,1,0,0,1,226,220,1775,80.0484392715121,July,Saturday,20,Local
1657430934,522,0,1,1,0,1,239,239,1616,18.63177153809819,July,Sunday,5,Remote
1657462481,523,1,1,0,1,0,231,227,1775,92.76180020554384,July,Sunday,14,Local
1657494027,524,1,1,1,0,1,235,226,1677,76.45695300746648,July,Sunday,23,Local
1657525574,525,1,1,0,1,1,222,216,1965,66.61746862969267,July,Monday,7,Remote
1657557120,526,1,0,0,1,1,235,227,1696,30.202204292044694,July,Monday,16,Local
1657588667,527,1,0,1,0,0,229,225,1818,21.934296739448857,July,Tuesday,1,Remote
1657620213,528,1,0,1,0,1,221,213,1724,42.81795048453718,July,Tuesday,10,Local
1657651760,529,0,0,0,0,0,235,228,1942,94.2841930402121,July,Tuesday,18,Local
1657683306,530,0,0,0,0,1,225,222,1735,47.74970118630949,July,Wednesday,3,Local
1657714853,531,1,1,1,1,0,238,235,1830,89.26588308948268,July,Wednesday,12,Remote
1657746399,532,0,1,1,0,0,238,238,1501,15.834970751114543,July,Wednesday,21,Remote
1657777946,533,0,1,1,0,0,235,226,1812,30.564734362818232,July,Thursday,5,Local
1657809492,534,1,0,1,0,0,230,221,1869,59.42042167648354,July,Thursday,14,Remote
1657841039,535,1,1,0,0,0,235,233,1805,99.15021479491789,July,Thursday,23,Remote
1657872585,536,0,0,0,1,1,221,213,1910,86.5748749785177,July,Friday,8,Remote
1657904132,537,1,0,1,1,0,231,224,1965,38.30951906891576,July,Friday,16,Local
1657935678,538,0,0,0,1,0,236,231,1539,33.75351951629387,July,Saturday,1,Remote
1657967225,539,0,0,0,0,0,232,225,1773,44.356015274636526,July,Saturday,10,Local
1657998771,540,1,0,1,1,0,229,226,1535,42.258952819888066,July,Saturday,19,Local
1658030318,541,1,0,1,1,0,236,230,1532,75.9602772418646,July,Sunday,3,Remote
1658061864,542,0,1,0,1,0,239,234,1895,64.10346287467107,July,Sunday,12,Remote
1658093411,543,1,0,0,0,0,230,224,1722,85.48463936445062,July,Sunday,21,Local
1658124957,544,0,0,0,1,1,232,228,1806,68.26464274352227,July,Monday,6,Remote
1658156504,545,1,1,0,1,0,226,223,1542,73.06621905721238,July,Monday,15,Local
1658188050,546,0,0,1,1,0,226,222,1845,77.60748722139024,July,Monday,23,Remote
1658219597,547,0,1,0,1,0,230,229,1789,64.9602072890738,July,Tuesday,8,Local
1658251143,548,0,0,0,0,1,237,230,1733,99.61351520246433,July,Tuesday,17,Remote
1658282690,549,1,0,0,0,1,231,231,1611,89.13550920237759,July,Wednesday,2,Remote
1658314237,550,1,1,1,1,0,222,214,1657,11.105252605759144,July,Wednesday,10,Remote
1658345783,551,0,1,1,0,1,237,231,1660,34.978691260478215,July,Wednesday,19,Remote
1658377330,552,1,0,1,0,1,224,221,1851,57.695685571521054,July,Thursday,4,Local
1658408876,553,1,0,0,0,1,228,228,1566,18.723426741215686,July,Thursday,13,Local
1658440423,554,0,0,1,1,1,229,220,1826,34.55878407694476,July,Thursday,21,Remote
1658471969,555,0,0,0,0,0,235,233,1694,67.33119814839552,July,Friday,6,Remote
1658503516,556,1,0,1,1,1,222,216,1823,55.91241101127377,July,Friday,15,Remote
1658535062,557,0,1,0,0,0,222,220,1979,96.78137157428364,July,Saturday,0,Local
1658566609,558,1,0,0,1,1,230,223,1614,55.17199633313116,July,Saturday,8,Remote
1658598155,559,0,1,1,0,1,234,234,1574,44.73415788342067,July,Saturday,17,Remote
1658629702,560,1,1,0,0,1,238,229,1682,28.23353079190891,July,Sunday,2,Remote
1658661248,561,0,0,1,1,0,234,225,1673,80.35735123372748,July,Sunday,11,Local
1658692795,562,0,1,0,1,0,222,218,1846,81.77091930418823,July,Sunday,19,Remote
1658724341,563,1,0,0,1,1,226,224,1898,89.68611148834675,July,Monday,4,Local
1658755888,564,0,0,1,1,1,239,233,1523,67.31313634588959,July,Monday,13,Local
1658787434,565,0,0,1,1,1,224,220,1974,81.30089041682845,July,Monday,22,Local
